0.75 0.674
0.224 0.322
0.36 0.336
0.802 0.824
0.116 0.316
0.726 0.69
0.548 0.346
0.832 0.782
0.11 0.332
0.658 0.446
0.542 0.396
0.73 0.784
0.122 0.17
0.386 0.368
0.174 0.358
0.122 0.44
0.108 0.412
0.252 0.186
0.908 0.938
0.028 0.008
0.422 0.218
0.258 0.18
0.22 0.154
0.632 0.444
0.32 0.244
0.35 0.276
0.08 0.102
0.048 0.054
0.856 0.734
0.548 0.484
0.712 0.71
0.098 0.112
0.158 0.406
0.734 0.626
0.118 0.068
0.548 0.442
0.338 0.234
0.064 0.118
0.878 0.892
0.604 0.566
0.378 0.334
0.292 0.358
0.248 0.176
0.446 0.382
0.42 0.374
0.362 0.146
0.264 0.184
0.342 0.086
0.018 0.134
0.622 0.608
0.266 0.42
0.69 0.6
0.556 0.684
0.046 0.06
0.698 0.7
0.676 0.914
0.278 0.186
0.088 0.156
0.038 0.114
0.676 0.846
0.19 0.29
0.458 0.356
0.436 0.254
0.322 0.264
0.452 0.506
0.914 0.948
0.612 0.778
0.428 0.358
0.766 0.798
0.064 0.016
0.136 0.236
0.148 0.16
0.486 0.16
0.15 0.194
0.132 0.04
0.24 0.248
0.618 0.72
0.946 0.912
0.372 0.312
0.556 0.644
0.17 0.152
0.352 0.554
0.076 0.226
0.616 0.632
0.586 0.654
0.362 0.294
0.826 0.68
0.394 0.184
0.28 0.23
0.566 0.696
0.116 0.228
0.302 0.412
0.648 0.552
0.566 0.372
0.572 0.616
0.492 0.278
0.278 0.314
0.84 0.674
0.056 0.044
0.25 0.174
0.696 0.598
0.43 0.534
0.744 0.298
0.23 0.188
0.566 0.706
0.338 0.348
0.316 0.21
0.342 0.364
0.612 0.528
0.146 0.256
0.594 0.424
0.382 0.376
0.596 0.848
0.276 0.458
0.652 0.2
0.01 0.098
0.714 0.46
0.284 0.226
0.512 0.6
0.18 0.162
0.112 0.2
0.108 0.124
0.28 0.246
0.174 0.236
0.728 0.766
0.224 0.21
0.628 0.8
0.39 0.488
0.288 0.282
0.186 0.228
0.346 0.382
0.15 0.276
0.796 0.642
0.444 0.434
0.782 0.664
0.276 0.394
0.38 0.792
0.896 0.938
0.348 0.358
0.418 0.418
0.15 0.142
0.494 0.476
0.312 0.42
0.498 0.932
0.196 0.132
0.092 0.116
0.746 0.86
0.414 0.752
0.57 0.618
0.118 0.118
0.562 0.476
0.536 0.886
0.878 0.91
0.258 0.788
0.368 0.374
0.052 0.074
0.406 0.138
0.322 0.32
0.064 0.072
0.106 0.234
0.83 0.886
0.304 0.248
0.632 0.658
0.738 0.638
0.202 0.118
0.69 0.772
0.616 0.616
0.136 0.2
0.444 0.512
0.906 0.912
0.85 0.934
0.118 0.514
0.278 0.26
0.054 0.072
0.356 0.344
0.31 0.196
0.326 0.252
0.022 0.126
0.718 0.714
0.05 0.036
0.256 0.576
0.484 0.544
0.27 0.418
0.35 0.332
0.368 0.756
0.138 0.266
0.58 0.604
0.572 0.566
0.576 0.602
0.622 0.308
0.168 0.34
0.398 0.386
0.132 0.182
0.272 0.302
0.206 0.4
0.798 0.572
0.154 0.246
0.138 0.142
0.736 0.784
0.048 0.094
0.154 0.222
0.308 0.278
0.332 0.268
0.296 0.452
0.742 0.648
0.138 0.098
0.692 0.676
0.616 0.536
0.278 0.268
0.852 0.9
0.528 0.422
0.018 0.008
0.36 0.232
0.28 0.21
0.098 0.128
0.888 0.926
0.156 0.208
0.38 0.268
0.508 0.618
0.174 0.176
0.124 0.13
0.064 0.054
0.668 0.794
0.14 0.202
0.196 0.232
0.802 0.834
0.084 0.134
0.634 0.534
0.466 0.456
0.386 0.198
0.108 0.102
0.714 0.77
0.042 0.01
0.688 0.726
0.11 0.148
0.298 0.636
0.164 0.208
0.122 0.056
0.586 0.434
0.096 0.274
0.238 0.278
0.526 0.66
0.76 0.95
0.486 0.506
0.124 0.146
0.266 0.222
0.062 0.204
0.1 0.168
0.354 0.442
0.22 0.362
0.168 0.102
0.86 0.606
0.67 0.678
0.824 0.758
0.374 0.512
0.468 0.03
0.518 0.226
0.064 0.126
0.708 0.708
0.728 0.41
0.24 0.206
0.032 0.106
0.396 0.458
0.012 0.066
0.448 0.486
0.598 0.51
0.494 0.466
0.05 0.108
0.318 0.388
0.212 0.064
0.726 0.766
0.176 0.192
0.086 0.122
0.288 0.234
0.092 0.108
0.52 0.734
0.92 0.89
0.738 0.582
0.498 0.618
0.394 0.384
0.158 0.082
0.052 0.162
0.788 0.846
0.766 0.684
0.482 0.428
0.784 0.812
0.562 0.442
0.216 0.286
0.34 0.49
0.554 0.624
0.12 0.032
0.564 0.424
